date_utc,channel,message_id,link,substantive,topic,subtopic,sentiment,summary_en,views,forwards
2026-06-06 09:51:08,dva_majors,94136,https://t.me/dva_majors/94136,True,ukraine_strikes_on_russia,drones_on_regions,neg,Sevastopol air defense shot down 8 Ukrainian drones; civilian casualties and damage to residential buildings.,98909,43
2026-06-06 09:53:57,sashakots,62187,https://t.me/sashakots/62187,True,frontline,other,pos,Russian military surgeons successfully removed a drone battery embedded in a soldier's eye socket near the frontline.,122500,519
2026-06-06 09:55:05,dva_majors,94137,https://t.me/dva_majors/94137,False,none,none,neu,,101346,171
2026-06-06 10:05:00,rybar,80852,https://t.me/rybar/80852,False,none,none,neu,,164495,81
2026-06-06 10:11:55,dva_majors,94138,https://t.me/dva_majors/94138,True,ukraine_strikes_on_russia,other,neg,Ukrainian drones attacked Sevastopol; 58 drones shot down in one day.,96510,106
2026-06-06 10:13:01,wargonzo,34656,https://t.me/wargonzo/34656,False,none,none,neu,,33622,11
2026-06-06 10:22:42,epoddubny,27717,https://t.me/epoddubny/27717,True,frontline,other,pos,Russian military surgeons successfully removed a drone battery embedded in a soldier's eye socket near the frontline.,51640,144
2026-06-06 10:29:57,dva_majors,94139,https://t.me/dva_majors/94139,False,none,none,neu,,99447,54
2026-06-06 10:31:47,epoddubny,27718,https://t.me/epoddubny/27718,True,frontline,kupyansk,pos,"Russian forces captured Shevchenko in Kharkiv region, advancing toward Ukrainian logistics hub Kazacha Lopan.",63634,49
2026-06-06 10:35:49,ngp_razvedka,25512,https://t.me/ngp_razvedka/25512,True,frontline,other,neu,Ukrainian drones attack civilian communication towers in liberated Zaporizhzhia region; offensive preparations expected.,17485,176
2026-06-06 10:46:08,sashakots,62188,https://t.me/sashakots/62188,True,criticism,government,neg,Civilians filming Russian air defense positions on Moscow rooftops endanger locations; better operational security needed.,37045,133
2026-06-06 10:59:57,dva_majors,94140,https://t.me/dva_majors/94140,True,west_nato,military_aid,neg,US Congress approved military aid to Ukraine and severe sanctions on Russia including 500% tariffs on imports.,100058,270
2026-06-06 11:01:01,ngp_razvedka,25513,https://t.me/ngp_razvedka/25513,True,frontline,other,neu,Ukraine targeting Zaporizhzhia supply roads to create logistics problems before anticipated offensive operation.,17947,141
2026-06-06 11:04:29,rybar,80854,https://t.me/rybar/80854,True,west_nato,rearmament,pos,Pentagon cancels Tomahawk missile deployment to Germany; US reducing military presence in Europe substantially.,160308,36
2026-06-06 11:05:05,rusich_army,29862,https://t.me/rusich_army/29862,True,frontline,other,pos,Russian drone eliminated an enemy soldier at a river crossing position in unspecified location.,88142,74
2026-06-06 11:32:31,sashakots,62190,https://t.me/sashakots/62190,False,none,none,neu,,34812,45
2026-06-06 11:32:31,sashakots,62189,https://t.me/sashakots/62189,True,frontline,kupyansk,pos,"Russian forces captured Shevchenko in Kharkiv region, moving closer to Ukrainian logistics hub Kazacha Lopan.",35059,46
2026-06-06 12:00:54,dva_majors,94141,https://t.me/dva_majors/94141,True,russia_internal,mobilisation,neu,Military medic describes establishing field hospital during ongoing offensive operations in liberated village.,294841,81
2026-06-06 12:06:02,rybar,80855,https://t.me/rybar/80855,True,west_nato,other,pos,US National Security Agency uses AI company Anthropic's systems for offensive cyber operations against rivals.,166556,111
2026-06-06 12:11:21,sashakots,62192,https://t.me/sashakots/62192,False,none,none,neu,,32465,9
2026-06-06 12:11:21,sashakots,62191,https://t.me/sashakots/62191,False,none,none,neu,,32374,9
2026-06-06 12:11:22,sashakots,62195,https://t.me/sashakots/62195,False,none,none,neu,,36999,9
2026-06-06 12:11:22,sashakots,62194,https://t.me/sashakots/62194,False,none,none,neu,,36310,9
2026-06-06 12:11:22,sashakots,62193,https://t.me/sashakots/62193,False,none,none,neu,,32626,9
2026-06-06 12:11:22,sashakots,62196,https://t.me/sashakots/62196,False,none,none,neu,,34505,9
2026-06-06 12:17:18,dva_majors,94142,https://t.me/dva_majors/94142,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian drones attack Sevastopol; air defense and mobile fire groups engaged; civilians directed to shelters.,102227,65
2026-06-06 12:36:14,ngp_razvedka,25514,https://t.me/ngp_razvedka/25514,True,frontline,other,neu,Ukrainian forces disperse personnel in small groups across civilian buildings to avoid concentrated strikes.,17079,54
2026-06-06 12:36:15,dva_majors,94143,https://t.me/dva_majors/94143,True,criticism,army_command,neg,Russian air defense system ineffective; orders from Moscow headquarters outdated and written without battlefield understanding.,220580,534
2026-06-06 12:59:08,Sladkov_plus,15595,https://t.me/Sladkov_plus/15595,True,frontline,other,pos,Professional ground-based anti-drone efforts by Russian soldiers crucial to achieving air superiority over Ukrainian UAVs.,101019,75
2026-06-06 13:01:10,rusich_army,29863,https://t.me/rusich_army/29863,False,none,none,neu,,79141,5
2026-06-06 13:01:14,rusich_army,29864,https://t.me/rusich_army/29864,False,none,none,neu,,72407,2
2026-06-06 13:02:02,wargonzo,34657,https://t.me/wargonzo/34657,False,none,none,neu,,34311,11
2026-06-06 13:19:21,ngp_razvedka,25515,https://t.me/ngp_razvedka/25515,False,none,none,neu,,16773,22
2026-06-06 13:25:32,rybar,80856,https://t.me/rybar/80856,True,west_nato,military_aid,neg,Georgian authorities detained Russian citizen for allegedly circumventing sanctions on aviation parts supplies.,167122,127
2026-06-06 13:38:02,dva_majors,94144,https://t.me/dva_majors/94144,True,west_nato,military_aid,neg,Hungary lifted veto on 6.6 billion euros EU military aid to Ukraine for drone production.,122311,486
2026-06-06 13:58:26,dva_majors,94145,https://t.me/dva_majors/94145,True,ukraine_strikes_on_russia,drones_on_regions,neu,Sevastopol governor reports 16 Ukrainian drones shot down with two civilians slightly wounded.,117545,54
2026-06-06 14:06:07,dva_majors,94146,https://t.me/dva_majors/94146,False,none,none,neu,,113845,105
2026-06-06 14:30:03,wargonzo,34658,https://t.me/wargonzo/34658,True,ukraine_strikes_on_russia,drones_on_regions,neg,Zelensky confirms Ukrainian drone strikes on Kronstadt and Krasnodar fuel depot; 144 drones shot down.,36759,33
2026-06-06 14:42:16,rusich_army,29865,https://t.me/rusich_army/29865,True,criticism,army_command,neg,Ukrainian drones penetrate deep Russian territory; air defense orders from Moscow prove ineffective and outdated.,72236,52
2026-06-06 14:58:06,ngp_razvedka,25516,https://t.me/ngp_razvedka/25516,True,ukraine_strikes_on_russia,drones_on_regions,pos,Russian drones continuously attack Sumy-Kharkiv highway; blogger mocks Ukrainian complaints about drone strikes.,21520,103
2026-06-06 15:02:43,rusich_army,29866,https://t.me/rusich_army/29866,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian strikes in rear areas since May have destroyed 270+ vehicles and expanded geographic range targeting fuel supplies.,90357,121
2026-06-06 15:31:02,wargonzo,34659,https://t.me/wargonzo/34659,False,none,none,neu,,40148,7
2026-06-06 15:38:37,rybar,80857,https://t.me/rybar/80857,True,west_nato,rearmament,neu,SVO and regional conflicts shift global defense procurement priorities toward drones over traditional weapons systems.,152564,37
2026-06-06 15:47:38,vysokygovorit,23082,https://t.me/vysokygovorit/23082,False,none,none,neu,,94747,76
2026-06-06 15:47:38,vysokygovorit,23081,https://t.me/vysokygovorit/23081,False,none,none,neu,,94937,75
2026-06-06 15:47:38,vysokygovorit,23080,https://t.me/vysokygovorit/23080,True,frontline,other,neu,FPV drone tactics and thermal-equipped systems in Lebanon approach operational sophistication seen in Ukraine conflict.,69062,76
2026-06-06 15:59:57,dva_majors,94147,https://t.me/dva_majors/94147,True,strikes_on_ukraine,other,neu,"Traditional air defense systems inadequate against expanding range, speed, and complexity of modern drone and missile strikes.",116200,128
2026-06-06 16:11:38,rybar,80858,https://t.me/rybar/80858,True,west_nato,other,pos,Guinea's port serves as logistics hub for Russian Africa Corps; France opposes Conakry's military cooperation with Russia.,145112,45
2026-06-06 16:22:56,rusich_army,29867,https://t.me/rusich_army/29867,False,none,none,neu,,83643,5
2026-06-06 16:28:58,rybar,80859,https://t.me/rybar/80859,True,frontline,kupyansk,pos,"Russian forces capture village Shevchenko on Slobozhan direction, probing Ukrainian defense weaknesses near border.",162809,99
2026-06-06 16:31:53,vysokygovorit,23083,https://t.me/vysokygovorit/23083,True,west_nato,alliance_politics,neg,"Finland hosts ninth NATO forward land forces deployment group, presented as potential threat to Russia.",90226,45
2026-06-06 16:45:09,rybar,80860,https://t.me/rybar/80860,True,russia_internal,elite_politics,neu,Armenia's ruling party suppresses opposition through systematic raids and prosecutions during pre-election campaign.,171467,89
2026-06-06 16:45:59,rusich_army,29868,https://t.me/rusich_army/29868,False,none,none,neu,,87590,98
2026-06-06 16:51:55,sashakots,62197,https://t.me/sashakots/62197,True,frontline,other,pos,Black Sea Fleet drones sink two Ukrainian speedboats with special operations forces aboard in coordinated attacks.,223440,591
2026-06-06 16:59:01,sashakots,62200,https://t.me/sashakots/62200,False,none,none,neu,,37175,26
2026-06-06 16:59:01,sashakots,62199,https://t.me/sashakots/62199,False,none,none,neu,,41118,27
2026-06-06 16:59:01,sashakots,62198,https://t.me/sashakots/62198,False,none,none,neu,,30997,27
2026-06-06 17:01:02,rusich_army,29869,https://t.me/rusich_army/29869,True,frontline,other,pos,Russian forces regularly shoot down heavy enemy drones as routine daily operations continue.,86995,26
2026-06-06 17:10:17,wargonzo,34660,https://t.me/wargonzo/34660,False,none,none,neu,,38070,6
2026-06-06 17:20:56,vysokygovorit,23084,https://t.me/vysokygovorit/23084,True,frontline,other,pos,Black Sea Fleet drones destroy two Ukrainian speedboats with marines aboard in coordinated strikes.,101591,215
2026-06-06 17:35:30,sashakots,62201,https://t.me/sashakots/62201,False,none,none,neu,,34004,3
2026-06-06 17:39:02,sashakots,62202,https://t.me/sashakots/62202,False,none,none,neu,,36077,5
2026-06-06 17:46:06,sashakots,62204,https://t.me/sashakots/62204,False,none,none,neu,,41440,128
2026-06-06 17:46:06,sashakots,62203,https://t.me/sashakots/62203,True,strikes_on_ukraine,other,pos,Russia tests upgraded Citadel air defense system with 100mm naval gun for improved anti-drone effectiveness.,42768,128
2026-06-06 18:13:18,ngp_razvedka,25517,https://t.me/ngp_razvedka/25517,False,none,none,neu,,18498,2
2026-06-06 18:22:42,wargonzo,34661,https://t.me/wargonzo/34661,False,none,none,neu,,44738,34
2026-06-06 18:24:08,dva_majors,94148,https://t.me/dva_majors/94148,False,none,none,neu,,112629,17
2026-06-06 18:28:38,dva_majors,94149,https://t.me/dva_majors/94149,True,ukraine_strikes_on_russia,drones_on_regions,pos,Russian air defense shot down 339 Ukrainian drones over various regions from 0700-2000 Moscow time.,108607,48
2026-06-06 18:34:14,dva_majors,94150,https://t.me/dva_majors/94150,True,frontline,other,pos,Russian forces destroyed Ukrainian enemy speedboats with personnel in Black Sea today.,112934,205
2026-06-06 18:35:50,rybar,80861,https://t.me/rybar/80861,True,frontline,other,pos,Russian Geran drones struck two Ukrainian naval patrol boats off Odessa coast in Black Sea.,263010,201
2026-06-06 19:04:58,rybar,80862,https://t.me/rybar/80862,True,frontline,kupyansk,pos,"Russian forces advance on eastern Oskol bank near Kupyansk, reducing Ukrainian bridgehead significantly.",174450,169
2026-06-06 19:23:57,dva_majors,94151,https://t.me/dva_majors/94151,False,none,none,neu,,107868,813
2026-06-06 19:28:58,rybar,80865,https://t.me/rybar/80865,False,none,none,neu,,196749,71
2026-06-06 19:28:58,rybar,80864,https://t.me/rybar/80864,False,none,none,neu,,191854,71
2026-06-06 19:28:58,rybar,80863,https://t.me/rybar/80863,True,strikes_on_ukraine,deep_strikes,neu,"Russian Geran drones struck targets in Poltava, Kryvyi Rih, and Dnipropetrovsk; concentrated on logistics.",169948,72
2026-06-06 19:35:01,rybar,80866,https://t.me/rybar/80866,True,strikes_on_ukraine,other,neu,"Summary of daily military operations on June 6: Russian advances in Kharkiv region, Ukrainian drone attacks on Leningrad Oblast.",184986,36
2026-06-06 19:48:27,ngp_razvedka,25518,https://t.me/ngp_razvedka/25518,False,none,none,neu,,20979,40
2026-06-06 19:49:58,dva_majors,94152,https://t.me/dva_majors/94152,False,none,none,neu,,110570,3
2026-06-06 19:56:00,rybar,80867,https://t.me/rybar/80867,True,frontline,other,pos,Geran drones continue targeting Ukrainian naval assets in Black Sea; Russian forces advance near Shevchenko.,190672,10
2026-06-06 20:02:40,dva_majors,94153,https://t.me/dva_majors/94153,False,none,none,neu,,105525,25
2026-06-06 20:15:48,dva_majors,94154,https://t.me/dva_majors/94154,True,russia_internal,security_cases,neg,Warning against filming attack aftermath to prevent enemy intelligence gathering on strike effectiveness.,121716,260
2026-06-06 20:36:45,dva_majors,94155,https://t.me/dva_majors/94155,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Drone debris fell on Sochi road, breaking bus windows; 15 passengers unharmed but incident shows vulnerability.",120786,335
2026-06-07 03:04:54,dva_majors,94156,https://t.me/dva_majors/94156,False,none,none,neu,,114545,69
2026-06-07 03:05:13,dva_majors,94157,https://t.me/dva_majors/94157,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukraine massively escalated drone attacks on Russian rear areas, fuel infrastructure, and logistics corridors; Crimea faces severe fuel crisis.",325696,381
2026-06-07 03:35:29,dva_majors,94158,https://t.me/dva_majors/94158,True,west_nato,other,neu,China announces marine operation near Taiwan responding to Japan-Philippines maritime delimitation negotiations.,115741,211
2026-06-07 04:30:13,rybar,80868,https://t.me/rybar/80868,True,west_nato,other,neu,China conducts law enforcement operation east of Taiwan in response to Japan-Philippines maritime boundary talks.,186906,117
2026-06-07 05:04:41,rusich_army,29870,https://t.me/rusich_army/29870,False,none,none,neu,,85023,12
2026-06-07 05:23:39,dva_majors,94159,https://t.me/dva_majors/94159,True,ukraine_strikes_on_russia,drones_on_regions,pos,Russia mirrors Ukrainian tactics by attacking logistics routes between Sumy and Kharkiv with drones; blogger celebrates tactics.,117716,279
2026-06-07 06:04:16,rybar,80869,https://t.me/rybar/80869,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukraine massively escalated drone attacks on Russian rear areas, fuel infrastructure, and logistics corridors; Crimea faces severe fuel crisis.",168524,84
2026-06-07 06:18:03,dva_majors,94160,https://t.me/dva_majors/94160,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukrainian drones attack Sevastopol for third consecutive day; air defense active, civilians advised to seek shelter.",100675,92
2026-06-07 06:29:57,dva_majors,94161,https://t.me/dva_majors/94161,True,strikes_on_ukraine,other,pos,Russian naval drones struck two Ukrainian speedboats near Odessa; damage confirmed on video footage.,85072,62
2026-06-07 06:49:57,dva_majors,94171,https://t.me/dva_majors/94171,False,none,none,neu,,89299,76
2026-06-07 06:49:57,dva_majors,94170,https://t.me/dva_majors/94170,False,none,none,neu,,99150,76
2026-06-07 06:49:57,dva_majors,94169,https://t.me/dva_majors/94169,False,none,none,neu,,104534,88
2026-06-07 06:49:57,dva_majors,94168,https://t.me/dva_majors/94168,False,none,none,neu,,93575,77
2026-06-07 06:49:57,dva_majors,94167,https://t.me/dva_majors/94167,False,none,none,neu,,99116,81
2026-06-07 06:49:57,dva_majors,94166,https://t.me/dva_majors/94166,False,none,none,neu,,89916,78
2026-06-07 06:49:57,dva_majors,94165,https://t.me/dva_majors/94165,False,none,none,neu,,92524,91
2026-06-07 06:49:57,dva_majors,94164,https://t.me/dva_majors/94164,False,none,none,neu,,93212,80
2026-06-07 06:49:57,dva_majors,94163,https://t.me/dva_majors/94163,False,none,none,neu,,89236,95
2026-06-07 06:49:57,dva_majors,94162,https://t.me/dva_majors/94162,False,none,none,neu,,88124,78
2026-06-07 06:59:59,dva_majors,94172,https://t.me/dva_majors/94172,False,none,none,neu,,103172,10
2026-06-07 07:00:01,rusich_army,29871,https://t.me/rusich_army/29871,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukraine launched massive thousand-plus drone attack; over 300 drones downed; fuel infrastructure and Crimea heavily targeted.,103548,71
2026-06-07 07:10:11,wargonzo,34669,https://t.me/wargonzo/34669,False,none,none,neu,,41475,61
2026-06-07 07:10:11,wargonzo,34668,https://t.me/wargonzo/34668,False,none,none,neu,,45846,60
2026-06-07 07:10:11,wargonzo,34667,https://t.me/wargonzo/34667,False,none,none,neu,,43045,60
2026-06-07 07:10:11,wargonzo,34666,https://t.me/wargonzo/34666,False,none,none,neu,,40013,60
2026-06-07 07:10:11,wargonzo,34665,https://t.me/wargonzo/34665,False,none,none,neu,,41687,61
2026-06-07 07:10:11,wargonzo,34664,https://t.me/wargonzo/34664,False,none,none,neu,,38731,60
2026-06-07 07:10:11,wargonzo,34663,https://t.me/wargonzo/34663,True,frontline,other,neu,"Russian forces report progress on multiple fronts: Zaporizhzhia, Donets, and Kharkiv; ongoing fighting in Konstantinovka and Pokrovsk direction.",34879,60
2026-06-07 07:14:57,dva_majors,94173,https://t.me/dva_majors/94173,False,none,none,neu,,98558,3
2026-06-07 07:29:02,dva_majors,94174,https://t.me/dva_majors/94174,True,frontline,hulyaipole,pos,Russian drone operators report destroying Ukrainian drones; expect summer counteroffensive; concern over fuel price speculation.,101688,88
2026-06-07 07:51:38,sashakots,62205,https://t.me/sashakots/62205,True,west_nato,other,neu,China launches maritime law enforcement operation near Taiwan against Japan-Philippines boundary delimitation attempts.,39726,31
2026-06-07 08:00:38,rybar,80870,https://t.me/rybar/80870,True,west_nato,other,neg,Container shipping rates from Asia to US jumped 109% since US-Iran war began due to Strait of Hormuz blockade.,180923,97
2026-06-07 08:01:02,wargonzo,34670,https://t.me/wargonzo/34670,True,west_nato,other,neu,China begins law enforcement operation near Taiwan responding to Japan-Philippines maritime boundary discussions.,39413,43
2026-06-07 08:10:46,Sladkov_plus,15599,https://t.me/Sladkov_plus/15599,False,none,none,neu,,103701,90
2026-06-07 08:10:46,Sladkov_plus,15598,https://t.me/Sladkov_plus/15598,False,none,none,neu,,110077,90
2026-06-07 08:10:46,Sladkov_plus,15597,https://t.me/Sladkov_plus/15597,False,none,none,neu,,98347,90
2026-06-07 08:10:46,Sladkov_plus,15596,https://t.me/Sladkov_plus/15596,True,russia_internal,ideology_society,neg,Kurds failed to achieve statehood due to US alliance preventing Russian-brokered autonomy deal in Syria.,92225,91
2026-06-07 08:31:48,Sladkov_plus,15600,https://t.me/Sladkov_plus/15600,True,russia_internal,ideology_society,pos,"Supply provision and uniforms from population are crucial morale factors for soldiers, reflecting leadership care.",101515,108
2026-06-07 08:56:56,sashakots,62209,https://t.me/sashakots/62209,False,none,none,neu,,42090,62
2026-06-07 08:56:56,sashakots,62208,https://t.me/sashakots/62208,False,none,none,neu,,43933,62
2026-06-07 08:56:56,sashakots,62207,https://t.me/sashakots/62207,False,none,none,neu,,35057,62
2026-06-07 08:56:56,sashakots,62206,https://t.me/sashakots/62206,True,russia_internal,other,neu,Russia and Ukraine conducted humanitarian document exchange allowing civilians with paperwork issues to return home.,29265,62
2026-06-07 09:00:15,epoddubny,27719,https://t.me/epoddubny/27719,True,frontline,other,pos,Kamikaze drones of 58th Army hunt enemy equipment and positions in Zaporizhzhia direction.,89158,46
2026-06-07 09:01:35,rusich_army,29872,https://t.me/rusich_army/29872,True,frontline,other,pos,Special operations unit destroyed enemy firing position; one soldier wounded but evacuated after blocking enemy position.,157988,214
2026-06-07 09:01:45,wargonzo,34672,https://t.me/wargonzo/34672,False,none,none,neu,,36354,7
2026-06-07 09:02:01,dva_majors,94175,https://t.me/dva_majors/94175,True,ukraine_strikes_on_russia,other,neg,Ukrainian drone damaged bridge at Chongar; traffic rerouted; blogger criticizes inadequate anti-drone countermeasures.,99878,284
2026-06-07 09:31:02,wargonzo,34673,https://t.me/wargonzo/34673,False,none,none,neu,,39961,26
2026-06-07 09:31:51,dva_majors,94176,https://t.me/dva_majors/94176,False,none,none,neu,,92082,111
2026-06-07 09:44:58,sashakots,62210,https://t.me/sashakots/62210,True,strikes_on_ukraine,other,pos,Russian VKS strikes Ukrainian command posts and defensive positions in Dnipropetrovsk and Kherson regions with FAB-500 bombs.,92882,89
2026-06-07 09:45:16,dva_majors,94178,https://t.me/dva_majors/94178,False,none,none,neu,,95015,350
2026-06-07 09:45:16,dva_majors,94177,https://t.me/dva_majors/94177,True,west_nato,military_aid,neg,American companies providing Ukrainian drone operators satellite imagery within 15 minutes for direct attack guidance.,103886,351
2026-06-07 10:00:37,rybar,80871,https://t.me/rybar/80871,False,none,none,neu,,159042,191
2026-06-07 10:17:51,epoddubny,27720,https://t.me/epoddubny/27720,True,strikes_on_ukraine,other,pos,Russian VKS strikes Ukrainian command posts and defensive positions in Dnipropetrovsk and Kherson regions with FAB-500 bombs.,57313,42
2026-06-07 10:22:10,dva_majors,94179,https://t.me/dva_majors/94179,False,none,none,neu,,93433,14
2026-06-07 10:40:09,dva_majors,94180,https://t.me/dva_majors/94180,False,none,none,neu,,92039,31
2026-06-07 10:59:54,dva_majors,94182,https://t.me/dva_majors/94182,False,none,none,neu,,91093,164
2026-06-07 10:59:54,dva_majors,94181,https://t.me/dva_majors/94181,True,ukraine_strikes_on_russia,other,neg,Chongar Bridge struck by Ukrainian drones; Kherson governor announces alternative routes via Armyansk and warns of drone danger.,90022,167
2026-06-07 11:02:02,wargonzo,34674,https://t.me/wargonzo/34674,True,frontline,other,pos,Interview with Russian soldier Dan from 291st regiment recounting three-year-old counter-offensive defense with heavy losses.,42741,18
2026-06-07 11:03:13,sashakots,62211,https://t.me/sashakots/62211,True,ukraine_strikes_on_russia,other,neg,Analysis suggests Ukraine preparing sustained attacks on Crimean Bridge similar to August 2023 strategy.,83109,945
2026-06-07 11:04:03,rusich_army,29873,https://t.me/rusich_army/29873,True,west_nato,other,neu,China announces unlimited special maritime operation against Taiwan after Japan-Philippines border negotiations.,81598,101
2026-06-07 11:32:01,rybar,80872,https://t.me/rybar/80872,True,west_nato,other,neu,Chinese maritime agencies deploy patrol ships east of Taiwan in response to Japan-Philippines coastal agreement.,158535,82
2026-06-07 11:39:36,dva_majors,94183,https://t.me/dva_majors/94183,True,frontline,other,neu,Russian military driver discusses dangerous supply missions amid constant Ukrainian drone reconnaissance and strikes.,93797,35
2026-06-07 11:55:30,dva_majors,94184,https://t.me/dva_majors/94184,True,criticism,government,neg,Russian official Ushakov publicizing closed negotiations suggests they are performative rather than genuine.,90771,58
2026-06-07 12:00:23,sashakots,62212,https://t.me/sashakots/62212,True,frontline,hulyaipole,pos,Zhnetsy drone unit of 58th Army hunts Ukrainian equipment and positions in Zaporizhzhia direction.,33201,12
2026-06-07 12:09:42,dva_majors,94185,https://t.me/dva_majors/94185,False,none,none,neu,,97512,816
2026-06-07 12:18:09,ngp_razvedka,25519,https://t.me/ngp_razvedka/25519,True,russia_internal,ideology_society,pos,"Russian outlet rejects Ukrainian propaganda about imminent peace, asserts war will continue indefinitely.",21850,56
2026-06-07 12:28:40,dva_majors,94186,https://t.me/dva_majors/94186,True,ukraine_strikes_on_russia,drones_on_regions,neg,Sevastopol governor reports Ukrainian drone attack; air defense operational; two drones shot down.,92477,32
2026-06-07 12:31:49,dva_majors,94188,https://t.me/dva_majors/94188,False,none,none,neu,,98298,90
2026-06-07 12:31:49,dva_majors,94187,https://t.me/dva_majors/94187,True,strikes_on_ukraine,other,pos,Russian drone strikes locomotive in Zaporizhzhia; Ukrainian official warns continued attacks on rail transport.,102441,89
2026-06-07 12:33:21,wargonzo,34675,https://t.me/wargonzo/34675,True,ukraine_strikes_on_russia,other,pos,Ukrainian colonel who ordered Belgorod rocket strike found dead under unclear circumstances in Khmelnytsky region.,42642,99
2026-06-07 12:48:18,dva_majors,94191,https://t.me/dva_majors/94191,False,none,none,neu,,100681,156
2026-06-07 12:48:18,dva_majors,94190,https://t.me/dva_majors/94190,False,none,none,neu,,103423,145
2026-06-07 12:48:18,dva_majors,94189,https://t.me/dva_majors/94189,True,russia_internal,other,neg,Russian military regulations prevent necessary equipment modifications despite shortage of weapons for troops.,92413,156
2026-06-07 12:49:18,rusich_army,29875,https://t.me/rusich_army/29875,False,none,none,neu,,83745,14
2026-06-07 13:01:18,sashakots,62213,https://t.me/sashakots/62213,True,frontline,other,pos,Russian forces encircle 150-200 Ukrainian troops in central Konstantinovka after cutting main supply routes.,157231,572
2026-06-07 13:04:18,rusich_army,29876,https://t.me/rusich_army/29876,False,none,none,neu,,93316,7
2026-06-07 13:04:39,rusich_army,29877,https://t.me/rusich_army/29877,False,none,none,neu,,94689,2
2026-06-07 13:05:19,rybar,80873,https://t.me/rybar/80873,True,russia_internal,elite_politics,neg,IT entrepreneur Uskov convicted on old fraud charges despite helping Russian military and supporting region.,163587,123
2026-06-07 13:59:49,dva_majors,94192,https://t.me/dva_majors/94192,False,none,none,neu,,101872,2
2026-06-07 14:00:49,dva_majors,94193,https://t.me/dva_majors/94193,False,none,none,neu,,102710,121
2026-06-07 14:08:10,wargonzo,34676,https://t.me/wargonzo/34676,False,none,none,neu,,41981,42
2026-06-07 14:26:08,rusich_army,29878,https://t.me/rusich_army/29878,False,none,none,neu,,96483,18
2026-06-07 14:37:01,rybar,80874,https://t.me/rybar/80874,True,west_nato,military_aid,neg,EU plans to exclude Ukrainian military-age men from refugee protection schemes.,160215,61
2026-06-07 14:59:03,dva_majors,94194,https://t.me/dva_majors/94194,True,criticism,army_command,neg,Blogger criticizes Russia's lack of systematic strategy against Ukraine's drone attacks on southern infrastructure and logistics.,104228,527
2026-06-07 15:04:15,rusich_army,29879,https://t.me/rusich_army/29879,True,west_nato,military_aid,neg,Ukrainian companies serve as Western fronts testing combat drones for US military contracts and technology acquisition.,125330,62
2026-06-07 15:22:02,wargonzo,34681,https://t.me/wargonzo/34681,False,none,none,neu,,39219,51
2026-06-07 15:22:02,wargonzo,34680,https://t.me/wargonzo/34680,False,none,none,neu,,41214,50
2026-06-07 15:22:02,wargonzo,34679,https://t.me/wargonzo/34679,False,none,none,neu,,35090,50
2026-06-07 15:22:02,wargonzo,34678,https://t.me/wargonzo/34678,False,none,none,neu,,34586,50
2026-06-07 15:22:02,wargonzo,34677,https://t.me/wargonzo/34677,True,russia_internal,economy,pos,Russia develops upgraded Tsitadel air defense system with 100mm naval gun for targets at 7km altitude.,33936,52
2026-06-07 15:35:08,dva_majors,94199,https://t.me/dva_majors/94199,False,none,none,neu,,173118,164
2026-06-07 15:35:08,dva_majors,94198,https://t.me/dva_majors/94198,False,none,none,neu,,173510,162
2026-06-07 15:35:08,dva_majors,94197,https://t.me/dva_majors/94197,False,none,none,neu,,155555,162
2026-06-07 15:35:08,dva_majors,94196,https://t.me/dva_majors/94196,False,none,none,neu,,149391,163
2026-06-07 15:35:08,dva_majors,94195,https://t.me/dva_majors/94195,True,west_nato,military_aid,neu,Estonia deploys drone detection systems on Russian border; blogger claims systems remain ineffective against Ukrainian drones.,145207,163
2026-06-07 16:02:28,ngp_razvedka,25520,https://t.me/ngp_razvedka/25520,False,none,none,neu,,21087,12
2026-06-07 16:10:22,rybar,80875,https://t.me/rybar/80875,True,frontline,other,pos,"Russian forces encircle Liman, advance into city districts while Ukrainian forces conduct controlled retreats to new defense lines.",150703,173
2026-06-07 16:38:36,wargonzo,34682,https://t.me/wargonzo/34682,False,none,none,neu,,44731,99
2026-06-07 16:59:01,sashakots,62216,https://t.me/sashakots/62216,False,none,none,neu,,46004,91
2026-06-07 16:59:01,sashakots,62215,https://t.me/sashakots/62215,False,none,none,neu,,46347,91
2026-06-07 16:59:01,sashakots,62214,https://t.me/sashakots/62214,False,none,none,neu,,35419,92
2026-06-07 17:03:23,rusich_army,29880,https://t.me/rusich_army/29880,False,none,none,neu,,110677,27
2026-06-07 17:12:09,dva_majors,94202,https://t.me/dva_majors/94202,False,none,none,neu,,111635,291
2026-06-07 17:12:09,dva_majors,94201,https://t.me/dva_majors/94201,False,none,none,neu,,119600,291
